ID;Datum;Tyzden;C_1;C_2;C_3;C_4;C_5;C_6;P_1;P_2;P_3;P_4;P_5;P_6;P_7;P_8;P_9;P_10;P_11;P_12;VKLAD;NA_VYHRY;NASLED_ZREB
809;25.5.2024;21;9;1;6;6;3;3;1;20000,00000;1;500,00000;1;100,00000;35;10,00000;424;3,50000;3802;2,00000;20924,00000;30629,39000;28.5.2024
810;28.5.2024;22;0;0;6;0;7;6;0;0,00000;0;500,00000;4;100,00000;22;10,00000;282;3,50000;2843;2,00000;15738,00000;27994,90000;1.6.2024
811;1.6.2024;22;3;4;7;5;9;8;0;0,00000;0;500,00000;3;100,00000;35;10,00000;385;3,50000;3686;2,00000;20766,50000;30549,38000;4.6.2024
812;4.6.2024;23;3;7;0;5;2;5;0;0,00000;1;500,00000;2;100,00000;23;10,00000;292;3,50000;2959;2,00000;16141,00000;28199,63000;8.6.2024
813;8.6.2024;23;7;6;3;7;7;4;0;0,00000;0;500,00000;5;100,00000;38;10,00000;374;3,50000;3675;2,00000;20819,50000;30576,31000;11.6.2024
814;11.6.2024;24;6;2;4;8;0;6;0;0,00000;0;500,00000;3;100,00000;30;10,00000;333;3,50000;3098;2,00000;17290,50000;28783,57000;15.6.2024
815;15.6.2024;24;6;7;0;5;9;3;0;0,00000;0;500,00000;5;100,00000;40;10,00000;389;3,50000;3870;2,00000;21261,50000;30800,84000;18.6.2024
816;18.6.2024;25;8;3;6;6;0;9;0;0,00000;1;500,00000;4;100,00000;41;10,00000;297;3,50000;2913;2,00000;16234,00000;28246,87000;22.6.2024
817;22.6.2024;25;6;7;3;1;4;4;0;0,00000;0;500,00000;2;100,00000;34;10,00000;339;3,50000;3691;2,00000;20609,50000;30469,63000;25.6.2024
818;25.6.2024;26;8;4;6;1;1;9;0;0,00000;1;500,00000;3;100,00000;28;10,00000;280;3,50000;2675;2,00000;15641,50000;27945,88000;29.6.2024
819;29.6.2024;26;1;6;0;0;1;0;0;0,00000;0;500,00000;3;100,00000;39;10,00000;348;3,50000;3550;2,00000;19774,00000;30045,19000;2.7.2024
820;2.7.2024;27;0;9;3;8;8;3;0;0,00000;0;500,00000;3;100,00000;32;10,00000;264;3,50000;2754;2,00000;15564,00000;27906,51000;6.7.2024
821;6.7.2024;27;3;9;2;9;0;0;0;0,00000;0;500,00000;4;100,00000;26;10,00000;348;3,50000;3382;2,00000;19210,50000;29758,93000;9.7.2024
822;9.7.2024;28;4;1;7;6;4;9;0;0,00000;0;500,00000;1;100,00000;23;10,00000;287;3,50000;2896;2,00000;15489,00000;27868,41000;13.7.2024
823;13.7.2024;28;0;1;9;4;5;0;0;0,00000;0;500,00000;4;100,00000;30;10,00000;317;3,50000;3477;2,00000;19119,00000;29712,45000;16.7.2024
824;16.7.2024;29;3;1;2;5;7;2;0;0,00000;0;500,00000;1;100,00000;37;10,00000;294;3,50000;2693;2,00000;14864,00000;27550,91000;20.7.2024
825;20.7.2024;29;7;0;4;1;5;3;0;0,00000;0;500,00000;10;100,00000;38;10,00000;341;3,50000;3491;2,00000;19532,00000;29922,26000;23.7.2024
826;23.7.2024;30;4;7;7;6;2;7;0;0,00000;0;500,00000;0;100,00000;30;10,00000;244;3,50000;2679;2,00000;14803,00000;27519,92000;27.7.2024
827;27.7.2024;30;0;3;4;7;3;1;0;0,00000;0;500,00000;0;100,00000;28;10,00000;306;3,50000;3444;2,00000;18681,50000;29490,20000;30.7.2024
828;30.7.2024;31;7;2;1;1;9;5;0;0,00000;0;500,00000;8;100,00000;26;10,00000;231;3,50000;2591;2,00000;14209,50000;27218,43000;3.8.2024
829;3.8.2024;31;4;3;1;0;0;2;0;0,00000;1;500,00000;6;100,00000;39;10,00000;331;3,50000;3482;2,00000;18780,50000;29540,49000;6.8.2024
830;6.8.2024;32;4;3;8;8;4;7;0;0,00000;0;500,00000;2;100,00000;24;10,00000;260;3,50000;2596;2,00000;14286,50000;27257,54000;10.8.2024
831;10.8.2024;32;7;3;7;8;7;9;0;0,00000;1;500,00000;1;100,00000;28;10,00000;331;3,50000;3508;2,00000;19543,50000;29928,10000;13.8.2024
832;13.8.2024;33;9;8;3;8;2;1;0;0,00000;1;500,00000;2;100,00000;29;10,00000;272;3,50000;2761;2,00000;14918,50000;27578,60000;17.8.2024
833;17.8.2024;33;5;5;3;2;5;9;0;0,00000;0;500,00000;4;100,00000;42;10,00000;342;3,50000;3506;2,00000;19617,50000;29965,69000;20.8.2024
834;20.8.2024;34;2;5;5;6;3;4;0;0,00000;0;500,00000;2;100,00000;29;10,00000;267;3,50000;2655;2,00000;14863,50000;27550,66000;24.8.2024
835;24.8.2024;34;2;5;1;5;8;0;0;0,00000;0;500,00000;6;100,00000;29;10,00000;325;3,50000;3316;2,00000;18783,00000;29541,76000;27.8.2024
836;27.8.2024;35;6;4;9;5;4;1;0;0,00000;0;500,00000;1;100,00000;34;10,00000;274;3,50000;2544;2,00000;14158,00000;27192,26000;31.8.2024
837;31.8.2024;35;4;6;0;7;8;7;0;0,00000;0;500,00000;2;100,00000;34;10,00000;306;3,50000;3170;2,00000;17366,00000;28821,93000;3.9.2024
838;3.9.2024;36;2;6;2;2;2;3;0;0,00000;0;500,00000;0;100,00000;23;10,00000;263;3,50000;2513;2,00000;13987,50000;27105,65000;7.9.2024
839;7.9.2024;36;1;6;6;5;3;0;0;0,00000;0;500,00000;4;100,00000;26;10,00000;341;3,50000;3226;2,00000;18535,00000;29415,78000;10.9.2024
