ID;Datum;Tyzden;SumaVklady;SumaVyhry;SumaJackpot;Cislo1;Cislo2;Cislo3;Cislo4;Cislo5;Cislo6;Cislo7;DoplnkoveCislo;Pocet1;Vyhra1;Pocet2;Vyhra2;Pocet3;Vyhra3;Pocet4;Vyhra4;Pocet5;Vyhra5;Pocet6;Vyhra6;Pocet7;Vyhra7;Pocet8;Vyhra8;Pocet9;Vyhra9;Pocet10;Vyhra10;DatumNasled;SumaVyhryNasled;Suma1CenaNasled
842;18.2.2017;7;152973,00000;2510863,00000;2452528,90000;30;25;21;17;8;11;5;4;0;0,00000;0;0,00000;3;764,80000;6;446,10000;26;117,60000;167;18,30000;389;12,70000;2085;6,40000;2179;4,70000;5507;3,40000;21.2.2017;0,00000;0,00000
843;21.2.2017;8;132933,00000;2518995,40000;2470186,70000;15;29;24;7;6;16;17;2;0;0,00000;0;0,00000;0;0,00000;1;2326,30000;21;126,60000;91;29,20000;283;15,20000;1332;8,70000;1898;4,70000;5452;3,00000;25.2.2017;0,00000;0,00000
844;25.2.2017;8;150517,50000;2545445,45000;2487985,65000;15;3;24;14;27;33;17;5;0;0,00000;0;0,00000;4;611,40000;4;611,40000;32;94,00000;162;18,50000;438;11,10000;1886;6,90000;2237;4,50000;5643;3,30000;28.2.2017;0,00000;0,00000
845;28.2.2017;9;127668,00000;2551819,65000;2505198,85000;17;6;22;16;5;27;30;1;0;0,00000;0;0,00000;0;0,00000;2;1117,00000;16;159,50000;89;28,60000;259;16,00000;1385;8,00000;1486;5,70000;4104;3,80000;4.3.2017;0,00000;0,00000
846;4.3.2017;9;146643,00000;2578520,35000;2522832,25000;16;13;28;18;8;7;11;4;0;0,00000;0;0,00000;2;1191,40000;2;1191,40000;29;101,10000;157;18,60000;392;12,10000;1924;6,60000;2157;4,50000;5431;3,30000;7.3.2017;0,00000;0,00000
847;7.3.2017;10;131217,00000;2588440,75000;2538215,15000;8;25;20;6;9;32;16;1;0;0,00000;0;0,00000;1;1968,20000;3;765,40000;24;109,30000;108;24,20000;238;17,90000;1611;7,10000;1441;6,10000;3960;4,10000;11.3.2017;0,00000;0,00000
848;11.3.2017;10;156022,50000;2616226,40000;2558630,60000;21;31;27;15;30;12;25;2;0;0,00000;0;0,00000;0;0,00000;3;910,10000;23;135,60000;137;22,70000;344;14,70000;1793;7,60000;2146;4,90000;5717;3,40000;14.3.2017;0,00000;0,00000
849;14.3.2017;11;141819,00000;2629540,10000;2577327,00000;21;26;2;7;25;32;10;1;0;0,00000;0;0,00000;0;0,00000;4;620,40000;25;113,40000;145;19,50000;280;16,40000;1904;6,50000;1558;6,10000;4292;4,10000;18.3.2017;0,00000;0,00000
850;18.3.2017;11;159598,50000;2657126,25000;2598410,55000;23;4;5;31;30;18;27;6;0;0,00000;0;0,00000;0;0,00000;5;558,50000;23;138,70000;183;17,40000;310;16,70000;2066;6,70000;1816;5,90000;4833;4,10000;21.3.2017;0,00000;0,00000
851;21.3.2017;12;138261,00000;2667541,05000;2617042,75000;30;23;7;25;16;22;18;5;0;0,00000;0;0,00000;1;2073,90000;0;0,00000;12;230,40000;67;41,20000;304;14,70000;1469;8,20000;1892;4,90000;5186;3,30000;25.3.2017;0,00000;0,00000
852;25.3.2017;12;152043,00000;2693064,25000;2634828,95000;3;17;21;20;27;4;8;5;0;0,00000;0;0,00000;1;2280,60000;2;1330,30000;29;104,80000;123;24,70000;356;13,80000;1809;7,30000;2169;4,70000;5560;3,40000;28.3.2017;0,00000;0,00000
853;28.3.2017;13;127807,50000;2698732,70000;2650035,60000;12;30;5;21;18;22;3;5;0;0,00000;0;0,00000;1;1917,10000;4;559,10000;27;94,60000;108;23,60000;285;14,50000;1420;7,80000;1681;5,10000;4474;3,50000;1.4.2017;0,00000;0,00000
854;1.4.2017;13;146982,00000;2723526,60000;2669833,30000;22;29;8;31;18;25;19;3;0;0,00000;0;0,00000;0;0,00000;4;643,00000;21;139,90000;97;30,30000;413;11,50000;1515;8,40000;2290;4,30000;6893;2,60000;4.4.2017;0,00000;0,00000
855;4.4.2017;14;128724,00000;2734195,30000;2685156,20000;26;9;13;3;10;12;7;6;0;0,00000;0;0,00000;2;965,40000;4;563,10000;19;135,40000;130;19,80000;248;16,80000;1907;5,90000;1433;5,90000;3683;4,30000;8.4.2017;0,00000;0,00000
856;8.4.2017;14;161047,50000;2765679,95000;2704203,15000;21;26;1;7;15;29;28;1;0;0,00000;0;0,00000;2;1744,60000;1;1744,60000;17;189,40000;113;28,50000;305;17,10000;1635;8,60000;1905;5,70000;5043;3,90000;11.4.2017;0,00000;0,00000
857;11.4.2017;15;136308,00000;2772357,15000;2720244,75000;26;30;3;31;21;10;33;3;0;0,00000;0;0,00000;1;2215,00000;1;2215,00000;32;85,10000;90;30,20000;442;10,00000;1614;7,30000;2394;3,80000;5842;2,90000;15.4.2017;0,00000;0,00000
858;15.4.2017;15;159067,50000;2799778,50000;2741483,50000;30;21;14;16;18;20;2;3;0;0,00000;0;0,00000;0;0,00000;2;1391,80000;24;132,50000;95;33,40000;332;15,50000;1505;9,20000;2040;5,20000;6112;3,20000;18.4.2017;0,00000;0,00000
859;18.4.2017;16;122544,00000;2802755,50000;2755724,00000;16;29;1;12;25;20;27;4;0;0,00000;0;0,00000;1;1838,10000;3;714,80000;22;111,40000;97;25,20000;253;15,70000;1196;8,90000;1651;5,00000;4631;3,30000;22.4.2017;0,00000;0,00000
860;22.4.2017;16;161793,00000;2836620,50000;2775277,80000;14;8;2;3;17;32;28;3;0;0,00000;0;0,00000;2;1213,40000;8;353,90000;35;92,40000;167;19,30000;443;11,80000;1876;7,50000;2483;4,30000;6777;2,90000;25.4.2017;0,00000;0,00000
861;25.4.2017;17;134737,50000;2842646,55000;2793350,65000;6;18;25;28;15;24;4;1;0;0,00000;0;0,00000;0;0,00000;2;1178,90000;18;149,70000;136;19,80000;290;15,00000;1764;6,60000;1567;5,80000;4223;3,90000;29.4.2017;0,00000;0,00000
862;29.4.2017;17;154273,50000;2870487,40000;2811644,60000;31;26;11;20;19;8;17;5;0;0,00000;0;0,00000;1;2314,10000;5;539,90000;32;96,40000;176;17,50000;485;10,30000;2091;6,40000;2371;4,30000;5966;3,20000;2.5.2017;0,00000;0,00000
863;2.5.2017;18;120216,00000;2871752,60000;2827494,80000;23;20;10;13;18;19;30;5;0;0,00000;0;0,00000;0;0,00000;2;1051,80000;24;100,10000;96;25,00000;289;13,50000;1252;8,40000;1665;4,80000;4269;3,50000;6.5.2017;0,00000;0,00000
864;6.5.2017;18;152958,00000;2903973,80000;2848062,40000;20;29;19;9;2;7;13;4;0;0,00000;0;0,00000;0;0,00000;3;892,20000;37;82,60000;135;22,60000;389;12,70000;1949;6,80000;2125;4,80000;5677;3,30000;9.5.2017;0,00000;0,00000
865;9.5.2017;19;122967,00000;2909545,90000;2864493,60000;8;24;16;23;14;18;19;4;0;0,00000;0;0,00000;0;0,00000;4;537,90000;16;153,70000;92;26,70000;284;14,00000;1294;8,30000;1592;5,20000;4283;3,50000;13.5.2017;0,00000;0,00000
866;13.5.2017;19;154639,50000;2941813,35000;2882838,15000;12;18;1;14;26;13;27;3;0;0,00000;0;0,00000;2;1675,20000;1;1675,20000;19;162,70000;103;30,00000;347;14,40000;1448;9,30000;2247;4,60000;6541;2,90000;16.5.2017;0,00000;0,00000
867;16.5.2017;20;133174,50000;2949425,40000;2898387,80000;23;24;27;11;15;17;21;2;0;0,00000;0;0,00000;1;2164,00000;1;2164,00000;30;88,70000;93;28,60000;357;12,10000;1649;7,00000;2134;4,20000;5343;3,10000;20.5.2017;0,00000;0,00000
868;20.5.2017;20;152578,50000;2974677,05000;2918661,75000;8;10;24;27;7;16;1;4;0;0,00000;0;0,00000;0;0,00000;5;534,00000;24;127,10000;133;22,90000;393;12,60000;1874;7,10000;2024;5,00000;5392;3,50000;23.5.2017;0,00000;0,00000
869;23.5.2017;21;134691,00000;2986007,25000;2936527,15000;31;16;29;33;13;32;22;6;0;0,00000;0;0,00000;0;0,00000;1;2357,00000;24;112,20000;89;30,20000;289;15,10000;1466;8,00000;1659;5,40000;4173;4,00000;27.5.2017;0,00000;0,00000
870;27.5.2017;21;153241,50000;3013147,90000;2954361,70000;22;2;5;7;16;27;21;5;0;0,00000;0;0,00000;1;2298,60000;5;536,30000;28;109,40000;123;24,90000;387;12,80000;1735;7,70000;2183;4,70000;5790;3,30000;30.5.2017;0,00000;0,00000
871;30.5.2017;22;129166,50000;3018944,95000;2969516,95000;2;19;4;28;15;24;3;2;0;0,00000;0;0,00000;1;1937,40000;9;251,10000;29;89,00000;103;25,00000;334;12,50000;1617;6,90000;1852;4,70000;4860;3,30000;3.6.2017;0,00000;0,00000
872;3.6.2017;22;147825,00000;3043429,45000;2987020,85000;7;27;5;15;21;12;32;5;0;0,00000;0;0,00000;2;1108,60000;10;258,60000;37;79,90000;130;22,70000;447;10,70000;1796;7,20000;2235;4,40000;5500;3,30000;6.6.2017;0,00000;0,00000
873;6.6.2017;23;131293,50000;3052667,60000;3004745,10000;2;6;4;11;17;20;25;5;0;0,00000;0;0,00000;0;0,00000;9;255,20000;34;77,20000;198;13,20000;361;11,80000;1983;5,70000;1889;4,60000;4610;3,50000;10.6.2017;0,00000;0,00000
874;10.6.2017;23;155677,50000;3082583,85000;3025370,75000;23;2;14;31;20;15;29;5;0;0,00000;0;0,00000;0;0,00000;1;2724,30000;15;207,50000;95;32,70000;373;13,50000;1561;8,70000;1996;5,20000;5354;3,60000;13.6.2017;0,00000;0,00000
875;13.6.2017;24;136306,50000;3093524,00000;3041313,10000;33;28;5;32;15;24;18;3;0;0,00000;0;0,00000;1;2044,50000;3;795,10000;23;118,50000;111;24,50000;378;11,70000;1595;7,40000;2355;3,90000;6045;2,80000;17.6.2017;0,00000;0,00000
876;17.6.2017;24;157519,50000;3120072,85000;3060250,75000;14;10;27;25;1;32;2;4;0;0,00000;0;0,00000;1;2362,70000;4;689,10000;23;136,90000;110;28,60000;339;15,10000;1587;8,60000;2050;5,10000;5814;3,30000;20.6.2017;0,00000;0,00000
877;20.6.2017;25;135175,50000;3127838,50000;3078430,00000;29;17;13;22;6;8;16;5;0;0,00000;0;0,00000;0;0,00000;3;788,50000;20;135,10000;103;26,20000;313;14,00000;1624;7,20000;1823;5,00000;4839;3,40000;24.6.2017;0,00000;0,00000
878;24.6.2017;25;152088,00000;3154474,00000;3098582,40000;25;31;8;11;7;24;22;6;0;0,00000;0;0,00000;0;0,00000;3;887,10000;16;190,10000;125;24,30000;272;18,10000;1831;7,20000;1794;5,70000;4590;4,10000;27.6.2017;0,00000;0,00000
879;27.6.2017;26;130422,00000;3163793,40000;3115943,40000;19;15;6;22;12;18;7;1;0;0,00000;0;0,00000;0;0,00000;2;1141,10000;15;173,80000;92;28,30000;275;15,40000;1415;8,00000;1761;4,90000;4901;3,30000;1.7.2017;0,00000;0,00000
880;1.7.2017;26;149728,50000;3190807,65000;3133698,65000;23;8;27;20;7;5;13;1;0;0,00000;0;0,00000;1;2245,90000;4;655,00000;23;130,10000;129;23,20000;392;12,40000;2018;6,40000;1914;5,20000;5147;3,60000;4.7.2017;0,00000;0,00000
881;4.7.2017;27;131910,00000;3199653,65000;3149470,55000;29;14;12;24;21;28;5;1;0;0,00000;0;0,00000;2;989,30000;7;329,70000;27;97,70000;119;22,10000;248;17,20000;1500;7,60000;1378;6,40000;4036;4,00000;8.7.2017;0,00000;0,00000
882;8.7.2017;27;150106,50000;3224523,80000;3169561,90000;6;19;25;3;14;30;23;5;0;0,00000;0;0,00000;0;0,00000;1;2626,80000;23;130,50000;129;23,20000;333;14,60000;1845;7,10000;2114;4,70000;5589;3,30000;11.7.2017;0,00000;0,00000
883;11.7.2017;28;133272,00000;3236197,90000;3185339,50000;1;11;13;32;9;3;33;5;0;0,00000;0;0,00000;1;1999,00000;10;233,20000;25;106,60000;172;15,40000;359;12,00000;1982;5,80000;2013;4,40000;5016;3,30000;15.7.2017;0,00000;0,00000
884;15.7.2017;28;157926,00000;3264302,50000;3204084,60000;13;16;22;29;31;24;28;6;0;0,00000;0;0,00000;2;1710,80000;1;1710,80000;23;137,30000;108;29,20000;331;15,50000;1899;7,20000;1823;5,80000;4511;4,30000;18.7.2017;0,00000;0,00000
885;18.7.2017;29;134752,50000;3271460,85000;3219905,35000;16;18;2;26;12;30;14;2;0;0,00000;0;0,00000;1;2021,20000;3;786,00000;24;112,20000;106;25,40000;374;11,70000;1389;8,40000;2065;4,40000;5049;3,30000;22.7.2017;0,00000;0,00000
886;22.7.2017;29;149658,00000;3294734,35000;3239830,25000;18;26;22;7;27;28;13;4;0;0,00000;0;0,00000;0;0,00000;2;1309,50000;25;119,70000;143;20,90000;402;12,00000;1832;7,10000;2214;4,50000;5609;3,30000;25.7.2017;0,00000;0,00000
887;25.7.2017;30;134022,00000;3306841,25000;3255783,95000;5;24;32;30;29;6;25;5;0;0,00000;0;0,00000;1;2010,30000;3;781,70000;18;148,90000;102;26,20000;340;12,80000;1331;8,80000;1966;4,60000;5239;3,10000;29.7.2017;0,00000;0,00000
888;29.7.2017;30;148207,50000;3329887,70000;3275378,90000;28;25;27;7;32;33;15;6;0;0,00000;0;0,00000;0;0,00000;1;2593,60000;20;148,20000;136;21,70000;296;16,20000;1893;6,80000;1649;6,00000;4288;4,30000;1.8.2017;0,00000;0,00000
889;1.8.2017;31;127096,50000;3338927,15000;3292239,65000;27;8;18;23;11;26;25;3;0;0,00000;0;0,00000;0;0,00000;3;741,30000;32;79,40000;102;24,90000;394;10,40000;1497;7,40000;2316;3,70000;5792;2,70000;5.8.2017;0,00000;0,00000
890;5.8.2017;31;147738,00000;3366108,65000;3310074,45000;4;17;8;22;19;11;1;2;0;0,00000;0;0,00000;1;2216,00000;6;430,90000;26;113,60000;142;20,80000;391;12,20000;1913;6,70000;2174;4,50000;5441;3,30000;8.8.2017;0,00000;0,00000
891;8.8.2017;32;135625,50000;3377887,20000;3325964,90000;26;3;31;32;11;27;20;1;0;0,00000;0;0,00000;1;2203,90000;1;2203,90000;21;129,10000;112;24,20000;291;15,10000;1648;7,20000;1771;5,10000;4667;3,60000;12.8.2017;0,00000;0,00000
892;12.8.2017;32;153640,50000;3402785,15000;3344205,95000;30;9;33;24;10;22;4;1;0;0,00000;0;0,00000;1;2304,60000;3;896,20000;21;146,30000;149;20,60000;330;15,10000;2062;6,50000;1880;5,50000;5059;3,70000;15.8.2017;0,00000;0,00000
893;15.8.2017;33;141775,50000;3415093,70000;3363149,20000;14;2;29;16;8;5;11;2;0;0,00000;0;0,00000;0;0,00000;4;620,20000;31;91,40000;127;22,30000;373;12,30000;1794;6,90000;2013;4,70000;5109;3,40000;19.8.2017;0,00000;0,00000
894;19.8.2017;33;154840,50000;3440569,45000;3383615,35000;29;13;5;3;21;33;30;2;0;0,00000;0;0,00000;0;0,00000;5;541,90000;31;99,80000;179;17,30000;347;14,50000;2082;6,50000;2056;5,00000;5336;3,60000;22.8.2017;0,00000;0,00000
895;22.8.2017;34;138145,50000;3452688,10000;3401977,50000;20;24;6;15;28;13;22;1;0;0,00000;0;0,00000;0;0,00000;1;2417,50000;16;172,60000;117;23,60000;291;15,40000;1577;7,60000;1452;6,40000;4149;4,10000;26.8.2017;0,00000;0,00000
896;26.8.2017;34;156352,50000;3480153,75000;3420269,55000;15;27;4;3;6;5;14;1;0;0,00000;0;0,00000;1;2345,20000;3;912,00000;17;183,90000;119;26,20000;352;14,40000;1690;8,00000;1806;5,80000;5269;3,70000;29.8.2017;0,00000;0,00000
897;29.8.2017;35;108603,00000;3474571,05000;3433132,55000;25;32;30;15;19;26;10;2;0;0,00000;0;0,00000;1;1764,70000;1;1764,70000;22;98,70000;77;28,20000;232;15,20000;1244;7,60000;1410;5,10000;3827;3,50000;2.9.2017;0,00000;0,00000
898;2.9.2017;35;145710,00000;3505987,55000;3450335,45000;27;1;14;33;20;30;5;6;0;0,00000;0;0,00000;1;2367,70000;1;2367,70000;17;171,40000;117;24,90000;260;18,20000;1490;8,50000;1558;6,30000;4063;4,40000;5.9.2017;0,00000;0,00000
899;5.9.2017;36;134002,50000;3517336,70000;3468283,40000;20;3;22;15;6;9;30;6;0;0,00000;0;0,00000;0;0,00000;4;586,20000;18;148,80000;129;20,70000;248;17,50000;1510;7,70000;1488;6,00000;3742;4,40000;9.9.2017;0,00000;0,00000
900;9.9.2017;36;162846,00000;3549706,40000;3489989,20000;9;1;16;15;26;25;24;1;0;0,00000;0;0,00000;0;0,00000;2;1424,90000;29;112,30000;113;28,80000;294;18,00000;1529;9,30000;1786;6,10000;5250;3,80000;12.9.2017;0,00000;0,00000
901;12.9.2017;37;144484,50000;3562231,45000;3509372,25000;9;3;30;18;12;15;28;6;0;0,00000;0;0,00000;0;0,00000;5;505,60000;41;70,40000;159;18,10000;308;15,20000;1991;6,30000;1576;6,10000;3854;4,60000;16.9.2017;0,00000;0,00000
902;16.9.2017;37;159247,50000;3588996,00000;3530717,50000;12;10;7;5;29;31;33;3;0;0,00000;0;0,00000;0;0,00000;1;2786,80000;38;83,80000;122;26,10000;498;10,30000;2051;6,70000;2906;3,60000;7068;2,80000;19.9.2017;0,00000;0,00000
903;19.9.2017;38;146008,50000;3603721,75000;3547912,05000;7;24;20;4;14;9;21;1;0;0,00000;0;0,00000;1;2190,10000;3;851,70000;30;97,30000;142;20,50000;295;16,00000;1888;6,70000;1689;5,80000;4633;3,90000;23.9.2017;0,00000;0,00000
904;23.9.2017;38;169461,00000;3632642,55000;3570542,35000;2;27;26;3;7;16;4;6;0;0,00000;0;0,00000;0;0,00000;4;741,30000;32;105,90000;137;24,70000;332;16,50000;2254;6,50000;1866;6,10000;4849;4,30000;26.9.2017;0,00000;0,00000
905;26.9.2017;39;141505,50000;3641295,10000;3589589,00000;14;19;12;11;13;26;4;3;0;0,00000;0;0,00000;0;0,00000;3;825,40000;16;176,80000;87;32,50000;320;14,30000;1379;8,90000;2213;4,30000;5934;2,90000;30.9.2017;0,00000;0,00000
906;30.9.2017;39;158271,00000;3668724,50000;3608152,30000;32;10;21;6;15;14;33;6;0;0,00000;0;0,00000;1;2571,90000;1;2571,90000;25;126,60000;136;23,20000;265;19,40000;1724;8,00000;1672;6,30000;4464;4,40000;3.10.2017;0,00000;0,00000
907;3.10.2017;40;139144,50000;3677724,55000;3624809,75000;16;30;21;3;18;9;14;5;0;0,00000;0;0,00000;1;2261,00000;1;2261,00000;29;95,90000;114;24,40000;303;14,90000;1457;8,30000;1972;4,70000;5469;3,10000;7.10.2017;0,00000;0,00000
908;7.10.2017;40;159457,50000;3704538,50000;3643676,50000;25;24;12;30;8;14;22;6;0;0,00000;0;0,00000;1;2391,80000;4;697,60000;27;118,10000;118;27,00000;284;18,20000;1833;7,60000;1527;7,00000;4337;4,50000;10.10.2017;0,00000;0,00000
909;10.10.2017;41;147001,50000;3717177,25000;3663356,65000;3;11;10;5;18;6;8;6;0;0,00000;0;0,00000;0;0,00000;3;857,50000;18;163,30000;153;19,20000;306;15,60000;2119;6,00000;1642;6,00000;4007;4,50000;14.10.2017;0,00000;0,00000
910;14.10.2017;41;173434,50000;3750073,90000;3683546,90000;28;15;4;2;20;8;31;5;0;0,00000;0;0,00000;2;1878,80000;1;1878,80000;30;115,60000;153;22,60000;366;15,40000;1870;8,10000;2376;4,90000;6335;3,40000;17.10.2017;0,00000;0,00000
911;17.10.2017;42;146926,50000;3757010,15000;3703259,25000;7;9;13;32;6;23;3;6;0;0,00000;0;0,00000;0;0,00000;9;285,60000;26;113,00000;257;13,50000;314;13,50000;2554;5,20000;1743;5,20000;4134;4,40000;21.10.2017;0,00000;0,00000
912;21.10.2017;42;165951,00000;3786234,75000;3725517,15000;3;32;15;31;18;30;1;4;0;0,00000;0;0,00000;0;0,00000;2;1452,00000;29;114,40000;126;26,30000;324;16,60000;1724;8,40000;2216;5,00000;6134;3,30000;24.10.2017;0,00000;0,00000
913;24.10.2017;43;143403,00000;3797218,65000;3744282,85000;2;33;12;15;27;5;3;4;0;0,00000;0;0,00000;0;0,00000;5;501,90000;34;84,30000;127;22,50000;354;13,10000;1959;6,40000;2092;4,60000;5266;3,40000;28.10.2017;0,00000;0,00000
914;28.10.2017;43;162954,00000;3825759,85000;3763243,15000;13;10;29;23;16;12;31;4;0;0,00000;0;0,00000;1;2444,30000;3;950,50000;22;148,10000;116;28,00000;352;15,00000;1715;8,30000;2062;5,30000;5631;3,60000;31.10.2017;0,00000;0,00000
915;31.10.2017;44;142954,50000;3834720,40000;3782172,70000;30;21;2;17;29;13;23;2;0;0,00000;0;0,00000;0;0,00000;4;625,40000;30;95,30000;138;20,70000;382;12,10000;1598;7,80000;2099;4,50000;5562;3,20000;4.11.2017;0,00000;0,00000
916;4.11.2017;44;157089,00000;3860717,20000;3800750,00000;25;2;30;20;17;32;15;3;0;0,00000;0;0,00000;1;2552,60000;1;2552,60000;29;108,30000;141;22,20000;427;11,90000;1834;7,40000;2231;4,70000;6275;3,10000;7.11.2017;0,00000;0,00000
917;7.11.2017;45;140956,50000;3871228,25000;3817248,55000;28;31;32;18;33;4;21;1;0;0,00000;0;0,00000;1;2114,30000;3;822,20000;17;165,80000;118;23,80000;319;14,30000;1807;6,80000;1888;5,00000;4995;3,50000;11.11.2017;0,00000;0,00000
918;11.11.2017;45;166858,50000;3900677,80000;3837266,00000;20;18;28;24;9;4;27;4;0;0,00000;0;0,00000;1;2502,80000;2;1460,00000;36;92,60000;162;20,50000;464;11,60000;2057;7,00000;2412;4,60000;6017;3,40000;14.11.2017;0,00000;0,00000
919;14.11.2017;46;147489,00000;3911010,50000;3854733,70000;28;17;8;29;30;15;13;1;0;0,00000;0;0,00000;1;2212,30000;4;645,20000;37;79,70000;143;20,60000;343;13,90000;1646;7,80000;1677;5,90000;4638;3,90000;18.11.2017;0,00000;0,00000
920;18.11.2017;46;161340,00000;3935403,70000;3876271,50000;15;13;9;12;10;25;6;5;0;0,00000;0;0,00000;0;0,00000;3;941,10000;29;111,20000;110;29,30000;416;12,60000;1904;7,40000;2457;4,40000;6361;3,10000;21.11.2017;0,00000;0,00000
921;21.11.2017;47;146004,00000;3949273,50000;3893633,60000;31;15;22;19;13;23;28;3;0;0,00000;0;0,00000;1;2190,00000;5;511,00000;33;88,40000;113;25,80000;363;13,00000;1499;8,50000;2256;4,30000;5967;3,00000;25.11.2017;0,00000;0,00000
922;25.11.2017;47;166048,50000;3976657,85000;3915558,55000;13;27;16;31;10;9;29;5;0;0,00000;0;0,00000;0;0,00000;1;2905,80000;39;85,10000;140;23,70000;366;14,70000;1946;7,40000;2432;4,60000;6434;3,20000;28.11.2017;0,00000;0,00000
923;28.11.2017;48;142315,50000;3986716,30000;3934729,40000;23;27;26;25;4;32;33;6;0;0,00000;0;0,00000;0;0,00000;3;830,10000;20;142,30000;132;21,50000;284;16,20000;1688;7,30000;1675;5,70000;4687;3,70000;2.12.2017;0,00000;0,00000
924;2.12.2017;48;160845,00000;4015151,90000;3956376,90000;18;29;10;20;13;6;15;4;0;0,00000;0;0,00000;0;0,00000;1;2814,70000;32;100,50000;133;24,10000;387;13,50000;1842;7,60000;2064;5,20000;5595;3,50000;5.12.2017;0,00000;0,00000
925;5.12.2017;49;143287,50000;4028020,65000;3973507,75000;13;20;22;18;28;21;6;2;0;0,00000;0;0,00000;1;2149,30000;3;835,80000;20;143,20000;108;26,50000;303;15,30000;1483;8,40000;1829;5,20000;5311;3,30000;9.12.2017;0,00000;0,00000
926;9.12.2017;49;165559,50000;4056287,50000;3993092,80000;30;17;6;27;33;11;22;3;0;0,00000;0;0,00000;5;768,60000;2;768,60000;51;64,90000;158;20,90000;488;11,00000;2131;6,70000;2873;3,80000;7117;2,90000;12.12.2017;0,00000;0,00000
927;12.12.2017;50;153984,00000;4070084,80000;4013604,90000;5;31;4;19;28;1;21;3;0;0,00000;0;0,00000;0;0,00000;1;2694,70000;21;146,60000;159;19,30000;383;13,00000;1779;7,50000;2296;4,50000;6124;3,10000;16.12.2017;0,00000;0,00000
928;16.12.2017;50;181200,00000;4104204,90000;4037874,70000;27;9;12;30;6;7;19;6;0;0,00000;0;0,00000;0;0,00000;6;528,50000;38;95,30000;193;18,70000;435;13,50000;2745;5,70000;2322;5,20000;5727;3,90000;19.12.2017;0,00000;0,00000
929;19.12.2017;51;160113,00000;4117931,20000;4059441,30000;9;14;3;6;24;4;15;6;0;0,00000;0;0,00000;0;0,00000;3;933,90000;21;152,40000;141;22,70000;340;15,30000;2005;6,90000;1785;6,00000;4766;4,10000;23.12.2017;0,00000;0,00000
930;23.12.2017;51;201945,00000;4160413,80000;4083500,80000;31;28;3;25;5;13;2;4;0;0,00000;0;0,00000;3;1009,70000;5;706,80000;25;161,50000;194;20,80000;505;12,90000;2529;6,90000;2844;4,70000;7337;3,40000;26.12.2017;0,00000;0,00000
931;26.12.2017;52;59821,50000;4113411,55000;4092544,95000;14;11;16;9;10;2;31;2;0;0,00000;0;0,00000;0;0,00000;0;0,00000;8;149,50000;39;30,60000;111;17,50000;591;8,80000;824;4,90000;2211;3,30000;30.12.2017;0,00000;0,00000
932;30.12.2017;52;197616,00000;4191352,95000;4116195,85000;22;30;13;21;5;29;31;5;0;0,00000;0;0,00000;3;988,00000;5;691,60000;36;109,70000;151;26,10000;445;14,40000;1943;8,80000;2844;4,60000;7580;3,20000;2.1.2018;0,00000;0,00000
933;2.1.2018;1;136425,00000;4184408,35000;4134260,55000;33;4;6;21;3;12;32;5;0;0,00000;0;0,00000;0;0,00000;3;795,80000;30;90,90000;127;21,40000;342;12,90000;1748;6,80000;2022;4,50000;5287;3,20000;6.1.2018;0,00000;0,00000
934;6.1.2018;1;156220,50000;4212370,80000;4152851,40000;6;8;7;17;32;2;13;4;0;0,00000;0;0,00000;1;2343,30000;4;683,40000;35;89,20000;143;21,80000;405;12,50000;2157;6,30000;2364;4,40000;5803;3,30000;9.1.2018;0,00000;0,00000
935;9.1.2018;2;155667,00000;4230684,90000;4173782,50000;15;31;28;7;19;4;18;1;0;0,00000;0;0,00000;0;0,00000;8;340,50000;22;141,50000;172;18,10000;391;12,90000;2027;6,70000;2165;4,80000;5738;3,30000;13.1.2018;0,00000;0,00000
936;13.1.2018;2;181189,50000;4264377,25000;4195050,85000;33;11;13;1;2;6;31;6;0;0,00000;0;0,00000;1;2717,80000;4;792,70000;32;113,20000;187;19,30000;436;13,50000;2512;6,30000;2163;5,60000;5459;4,10000;16.1.2018;0,00000;0,00000
937;16.1.2018;3;154353,00000;4272227,35000;4215373,75000;31;15;4;18;3;14;28;6;0;0,00000;0;0,00000;0;0,00000;2;1350,50000;26;118,70000;151;20,40000;285;17,60000;1890;7,10000;1639;6,30000;4471;4,30000;20.1.2018;0,00000;0,00000
938;20.1.2018;3;194028,00000;4312387,75000;4238044,25000;21;17;25;2;22;28;32;1;0;0,00000;0;0,00000;1;2910,40000;5;679,00000;26;149,20000;160;24,20000;351;17,90000;2136;7,90000;2136;6,10000;6025;4,00000;23.1.2018;0,00000;0,00000
939;23.1.2018;4;159450,00000;4317769,25000;4259317,25000;31;4;22;9;18;20;32;6;0;0,00000;0;0,00000;0;0,00000;7;398,60000;21;151,80000;164;19,40000;305;16,90000;2040;6,80000;1710;6,20000;4573;4,30000;27.1.2018;0,00000;0,00000
940;27.1.2018;4;201729,00000;4360181,75000;4286291,95000;2;33;30;4;20;15;28;5;0;0,00000;0;0,00000;0;0,00000;2;1765,10000;35;115,20000;197;20,40000;510;12,80000;2255;7,80000;2832;4,80000;7454;3,30000;30.1.2018;0,00000;0,00000
